HomeTeam,AwayTeam,Home_curr_pos,Away_curr_pos,Home_W/MP,Away_W/MP,Home_D/MP,Away_D/MP,Home_L/MP,Away_L/MP,HSoT/90,ASoT/90,HAS,AAS,HDS,ADS,past_h2h,home_past_form1,home_past_form2,home_past_form3,away_past_form1,away_past_form2,away_past_form3,B365H,B365D,B365A
Newcastle,Aston Villa,8.0,14.0,0.4,0.2,0.3,0.4,0.3,0.4,6.5,5.1,0.7042253521126761,0.33613445378151263,0.5042016806722689,1.267605633802817,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.57,3.6,5.5
Southampton,Man City,6.0,7.0,0.4,0.4,0.4,0.3,0.2,0.3,8.2,8.0,0.7042253521126761,1.3445378151260505,0.16806722689075632,0.8450704225352113,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.2,3.4,2.87
Tottenham,Bolton,12.0,18.0,0.3,0.1,0.3,0.5,0.4,0.4,5.1,7.6,0.8450704225352113,0.5042016806722689,1.1764705882352942,2.1126760563380285,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.72,3.4,4.5
Fulham,Liverpool,5.0,10.0,0.5,0.4,0.3,0.2,0.2,0.4,6.9,9.1,1.267605633802817,1.3445378151260505,1.1764705882352942,0.7042253521126761,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.7,3.25,2.37
Leicester,Blackburn,20.0,16.0,0.1,0.2,0.2,0.2,0.7,0.6,5.8,6.5,1.1267605633802817,1.1764705882352942,1.3445378151260505,1.267605633802817,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.5,3.3,2.5
Birmingham,Charlton,4.0,9.0,0.5,0.4,0.4,0.3,0.1,0.3,4.0,4.2,0.7042253521126761,1.3445378151260505,0.33613445378151263,0.4225352112676056,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.9,3.25,3.75
Arsenal,Tottenham,1.0,12.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.45454545454545453,6.636363636363637,5.181818181818182,1.4379084967320261,0.6666666666666667,0.8333333333333334,0.8627450980392157,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.4,3.75,8.5
Aston Villa,Middlesbrough,13.0,14.0,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5454545454545454,5.181818181818182,7.363636363636363,0.8627450980392157,0.5,0.5,0.7189542483660131,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.25,3.4
Bolton,Southampton,15.0,9.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2727272727272727,8.272727272727273,7.909090909090909,0.7189542483660131,0.8333333333333334,0.6666666666666667,0.5751633986928105,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.37,3.2,2.75
Charlton,Fulham,7.0,6.0,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,4.636363636363637,6.818181818181818,0.8627450980392157,1.8333333333333335,1.6666666666666667,0.8627450980392157,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,3.25,2.87
Portsmouth,Leeds,11.0,20.0,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.6363636363636364,4.454545454545454,3.8181818181818183,1.2941176470588236,0.8333333333333334,0.8333333333333334,2.156862745098039,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.83,3.25,4.0
Wolves,Birmingham,17.0,4.0,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.5454545454545454,0.18181818181818182,4.0,4.818181818181818,0.7189542483660131,0.6666666666666667,2.0,0.43137254901960786,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.6,3.2,2.5
Chelsea,Newcastle,2.0,10.0,0.7272727272727273,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.2727272727272727,5.909090909090909,7.090909090909091,1.4379084967320261,1.6666666666666667,0.8333333333333334,1.2941176470588236,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.61,3.6,5.0
Liverpool,Man United,8.0,3.0,0.45454545454545453,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.18181818181818182,8.818181818181818,7.636363636363637,1.0065359477124183,1.5,1.0,0.43137254901960786,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.75,3.2,2.37
Man City,Leicester,5.0,18.0,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.6363636363636364,8.090909090909092,5.545454545454546,1.7254901960784315,1.0,1.0,1.869281045751634,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.44,3.8,7.0
Blackburn,Everton,19.0,16.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.6363636363636364,0.45454545454545453,6.090909090909091,5.545454545454546,1.150326797385621,0.5,1.6666666666666667,1.150326797385621,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.25,3.25,2.87
Birmingham,Arsenal,5.0,1.0,0.4166666666666667,0.75,0.4166666666666667,0.25,0.16666666666666666,0.0,4.583333333333333,6.333333333333333,0.6936416184971098,1.8055555555555556,0.5555555555555556,0.4624277456647399,1.0,1.0,0.0,0.0,2.0,0.0,1.0,4.5,3.4,1.72
Everton,Wolves,18.0,19.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,5.25,4.0,1.0404624277456647,0.2777777777777778,0.9722222222222223,1.2716763005780347,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.66,3.4,5.0
Leeds,Bolton,20.0,14.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,3.9166666666666665,8.5,0.5780346820809249,0.5555555555555556,1.388888888888889,1.7341040462427746,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.2,3.2,3.0
Leicester,Charlton,15.0,4.0,0.25,0.5,0.16666666666666666,0.25,0.5833333333333334,0.25,5.333333333333333,4.833333333333333,1.1560693641618498,1.388888888888889,1.1111111111111112,0.4624277456647399,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.7,3.25,2.37
Man United,Blackburn,3.0,16.0,0.75,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5833333333333334,7.333333333333333,6.583333333333333,1.3872832369942196,0.9722222222222223,0.4166666666666667,1.2716763005780347,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.25,5.0,10.0
Middlesbrough,Liverpool,12.0,8.0,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5,0.4166666666666667,7.0,8.416666666666666,0.6936416184971098,1.388888888888889,1.388888888888889,0.6936416184971098,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.8,3.25,2.3
Newcastle,Man City,10.0,6.0,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,6.75,7.75,0.6936416184971098,1.388888888888889,0.5555555555555556,0.6936416184971098,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.8,3.4,4.0
Southampton,Chelsea,9.0,2.0,0.3333333333333333,0.75,0.4166666666666667,0.16666666666666666,0.25,0.08333333333333333,7.666666666666667,6.083333333333333,0.5780346820809249,1.5277777777777777,0.4166666666666667,0.4624277456647399,1.0,1.0,0.0,2.0,2.0,0.0,2.0,4.5,3.4,1.72
Tottenham,Aston Villa,13.0,17.0,0.25,0.16666666666666666,0.25,0.4166666666666667,0.5,0.4166666666666667,4.916666666666667,5.083333333333333,0.6936416184971098,0.4166666666666667,1.1111111111111112,1.1560693641618498,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.9,3.25,3.75
Fulham,Portsmouth,7.0,11.0,0.4166666666666667,0.3333333333333333,0.25,0.25,0.3333333333333333,0.4166666666666667,6.833333333333333,4.583333333333333,1.1560693641618498,0.2777777777777778,1.25,1.1560693641618498,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.83,3.25,4.0
Aston Villa,Southampton,18.0,10.0,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.3076923076923077,5.153846153846154,7.3076923076923075,0.7027027027027026,0.7080610021786492,0.7080610021786492,0.4684684684684684,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.25,3.25,2.87
Blackburn,Tottenham,17.0,13.0,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.6153846153846154,0.46153846153846156,6.538461538461538,4.923076923076923,1.1711711711711712,0.7080610021786492,1.5577342047930283,0.9369369369369368,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.1,3.25,3.2
Bolton,Everton,14.0,15.0,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.46153846153846156,8.23076923076923,6.0,0.5855855855855856,0.5664488017429193,0.5664488017429193,1.1711711711711712,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.25,3.25,2.87
Charlton,Leeds,4.0,20.0,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.6923076923076923,4.769230769230769,4.384615384615385,1.054054054054054,0.8496732026143791,1.5577342047930283,2.459459459459459,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.61,3.4,5.5
Portsmouth,Leicester,11.0,16.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.5384615384615384,4.6923076923076925,5.461538461538462,1.7567567567567568,1.2745098039215685,0.8496732026143791,1.5225225225225223,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.8,3.4,4.0
Wolves,Newcastle,19.0,7.0,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.5384615384615384,0.3076923076923077,4.0,7.0,0.7027027027027026,1.4161220043572984,1.8409586056644878,1.6396396396396398,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.75,3.25,1.9
Arsenal,Fulham,1.0,5.0,0.7692307692307693,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.0,0.3076923076923077,6.3076923076923075,6.615384615384615,1.4054054054054053,1.6993464052287581,0.8496732026143791,1.054054054054054,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.33,4.33,8.5
Chelsea,Man United,2.0,3.0,0.7692307692307693,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,5.923076923076923,7.384615384615385,1.7567567567567568,1.5577342047930283,0.7080610021786492,0.4684684684684684,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.37,3.25,2.7
Liverpool,Birmingham,9.0,6.0,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.23076923076923078,7.846153846153846,4.3076923076923075,0.9369369369369368,0.7080610021786492,1.1328976034858387,0.4684684684684684,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.57,3.6,5.5
Man City,Middlesbrough,8.0,12.0,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.46153846153846156,7.230769230769231,6.6923076923076925,1.4054054054054053,0.7080610021786492,1.2745098039215685,0.5855855855855856,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.9,3.25,3.75
Birmingham,Blackburn,8.0,16.0,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.5714285714285714,4.285714285714286,6.928571428571429,0.6185567010309279,1.0062893081761006,0.8805031446540881,1.3402061855670104,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.2,3.2,3.0
Fulham,Bolton,4.0,11.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,6.214285714285714,8.071428571428571,1.2371134020618557,0.7547169811320754,1.1320754716981134,1.5463917525773196,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.8,3.2,4.33
Leeds,Chelsea,20.0,1.0,0.21428571428571427,0.7857142857142857,0.14285714285714285,0.14285714285714285,0.6428571428571429,0.07142857142857142,4.5,5.785714285714286,0.5154639175257733,1.5094339622641508,1.5094339622641508,0.41237113402061853,1.0,0.0,0.0,2.0,2.0,0.0,2.0,6.5,3.6,1.5
Leicester,Arsenal,13.0,2.0,0.2857142857142857,0.7142857142857143,0.21428571428571427,0.2857142857142857,0.5,0.0,5.285714285714286,6.857142857142857,1.134020618556701,2.0125786163522013,1.1320754716981134,0.41237113402061853,1.0,0.0,1.0,0.0,1.0,0.0,2.0,6.5,3.4,1.53
Man United,Aston Villa,3.0,17.0,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.42857142857142855,7.071428571428571,5.642857142857143,1.443298969072165,0.5031446540880503,0.5031446540880503,1.2371134020618557,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.28,4.5,10.0
Middlesbrough,Portsmouth,10.0,14.0,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.5,6.214285714285714,4.857142857142857,0.6185567010309279,0.25157232704402516,1.257861635220126,1.2371134020618557,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.72,3.4,4.5
Newcastle,Liverpool,7.0,6.0,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.35714285714285715,6.785714285714286,7.785714285714286,0.9278350515463919,1.257861635220126,0.5031446540880503,0.6185567010309279,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.25,3.4,2.75
Tottenham,Wolves,15.0,19.0,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.5,0.5,4.785714285714286,4.0,0.8247422680412371,0.25157232704402516,1.1320754716981134,1.3402061855670104,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.66,3.4,5.0
Everton,Man City,18.0,9.0,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.5,0.42857142857142855,5.785714285714286,7.714285714285714,1.134020618556701,1.257861635220126,0.8805031446540881,0.9278350515463919,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.3,3.4,2.7
Southampton,Charlton,12.0,5.0,0.2857142857142857,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.2857142857142857,7.0,4.857142857142857,0.5154639175257733,1.3836477987421383,0.5031446540880503,0.5154639175257733,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.25,3.25,2.87
Chelsea,Bolton,1.0,13.0,0.7333333333333333,0.26666666666666666,0.2,0.4,0.06666666666666667,0.3333333333333333,6.066666666666666,7.866666666666666,1.6249153689911982,0.7675438596491229,0.6265664160401003,1.5106635071090047,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.286,4.5,10.0
Leicester,Birmingham,15.0,9.0,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.3333333333333333,5.0,4.133333333333334,1.066350710900474,0.7518796992481204,1.0964912280701755,0.7109004739336493,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.25,3.25,2.875
Liverpool,Southampton,5.0,8.0,0.4,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.466666666666667,7.466666666666667,1.1171293161814488,0.6265664160401003,1.1278195488721807,0.5077860528097495,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.571,3.4,6.0
Man United,Man City,3.0,10.0,0.7333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.2,0.4,7.133333333333334,7.666666666666667,1.599526066350711,1.0964912280701755,0.4385964912280702,0.7997630331753555,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.4,3.75,8.5
Middlesbrough,Charlton,11.0,6.0,0.3333333333333333,0.4,0.26666666666666666,0.26666666666666666,0.4,0.3333333333333333,6.0,5.466666666666667,0.533175355450237,1.4254385964912282,1.0964912280701755,0.7109004739336493,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.1,3.25,3.2
Newcastle,Tottenham,7.0,12.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.26666666666666666,0.4666666666666667,6.733333333333333,5.133333333333334,0.8886255924170615,0.6265664160401003,0.5482456140350878,0.9140148950575491,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.615,3.4,5.5
Portsmouth,Everton,16.0,17.0,0.26666666666666666,0.2,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.4666666666666667,4.666666666666667,5.533333333333333,1.5233581584292484,0.5012531328320802,1.0025062656641603,1.2186865267433986,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.2,3.2,3.0
Arsenal,Blackburn,2.0,14.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.5333333333333333,6.733333333333333,6.933333333333334,1.2186865267433986,1.3157894736842106,0.7518796992481204,1.15521327014218,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.364,4.333,7.5
Aston Villa,Wolves,18.0,20.0,0.2,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,5.466666666666667,4.266666666666667,0.7109004739336493,0.4385964912280702,0.6265664160401003,1.599526066350711,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.727,3.4,4.5
Leeds,Fulham,19.0,4.0,0.2,0.4666666666666667,0.2,0.26666666666666666,0.6,0.26666666666666666,4.466666666666667,6.0,0.533175355450237,1.5037593984962407,1.4254385964912282,0.9140148950575491,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.5,3.2,2.6
Blackburn,Aston Villa,14.0,16.0,0.3125,0.25,0.125,0.3125,0.5625,0.4375,6.5625,5.625,1.1027568922305764,0.4347826086956522,1.3664596273291927,1.4035087719298245,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.909,3.3,4.0
Bolton,Arsenal,10.0,1.0,0.3125,0.6875,0.375,0.3125,0.3125,0.0,7.5,6.75,0.7017543859649122,1.847826086956522,0.4968944099378882,0.43859649122807015,1.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,3.6,1.667
Charlton,Newcastle,7.0,5.0,0.375,0.375,0.3125,0.375,0.3125,0.25,5.3125,7.0,0.9022556390977444,1.3664596273291927,1.4906832298136645,1.5037593984962405,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.875,3.3,2.375
Everton,Leicester,15.0,17.0,0.25,0.25,0.3125,0.25,0.4375,0.5,5.4375,5.0,0.9649122807017544,1.3664596273291927,0.7608695652173914,1.3032581453634084,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.8,3.4,4.0
Fulham,Chelsea,4.0,3.0,0.4375,0.6875,0.25,0.1875,0.3125,0.125,6.0625,6.0,1.2280701754385965,1.4130434782608696,1.0869565217391306,0.43859649122807015,1.0,2.0,2.0,1.0,0.0,1.0,2.0,4.5,3.4,1.8
Southampton,Portsmouth,6.0,18.0,0.375,0.25,0.3125,0.25,0.3125,0.5,7.25,5.0,0.7017543859649122,0.2173913043478261,0.6521739130434783,1.0526315789473684,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.727,3.4,5.0
Tottenham,Man United,13.0,2.0,0.3125,0.75,0.1875,0.0625,0.5,0.1875,5.0625,7.125,1.1403508771929824,1.3664596273291927,1.1956521739130437,0.5012531328320802,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.5,3.6,1.615
Man City,Leeds,12.0,19.0,0.3125,0.25,0.25,0.1875,0.4375,0.5625,7.75,4.875,1.2030075187969924,0.8695652173913044,1.2422360248447206,2.1052631578947367,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.909,3.3,4.0
Arsenal,Wolves,1.0,20.0,0.6875,0.125,0.3125,0.3125,0.0,0.5625,6.75,4.3125,1.1403508771929824,0.5797101449275363,0.6521739130434783,1.6374269005847955,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.167,6.5,15.0
Birmingham,Man City,8.0,12.0,0.375,0.3125,0.3125,0.25,0.3125,0.4375,4.125,7.75,0.5263157894736842,1.06280193236715,1.1956521739130437,0.935672514619883,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.25,3.25,3.1
Blackburn,Middlesbrough,16.0,13.0,0.29411764705882354,0.3125,0.11764705882352941,0.3125,0.5882352941176471,0.375,6.470588235294118,6.0,0.9659090909090908,0.7511045655375552,1.4239690721649485,0.5017709563164109,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.25,3.25,3.1
Charlton,Chelsea,8.0,3.0,0.35294117647058826,0.7058823529411765,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.11764705882352941,5.588235294117647,6.176470588235294,0.7902892561983471,1.3631156930126003,1.3144329896907216,0.39026629935720847,1.0,1.0,1.0,2.0,0.0,0.0,1.0,5.5,3.4,1.667
Fulham,Southampton,6.0,4.0,0.4117647058823529,0.4117647058823529,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.29411764705882354,5.823529411764706,7.235294117647059,1.0927456382001837,0.7667525773195877,1.071019473081329,0.5268595041322314,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.2,3.25,3.2
Leeds,Aston Villa,19.0,14.0,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.5294117647058824,0.4117647058823529,4.823529411764706,5.705882352941177,0.7024793388429752,0.584192439862543,1.4604810996563575,1.248852157943067,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.3,3.25,3.0
Leicester,Newcastle,17.0,7.0,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.5294117647058824,0.23529411764705882,4.9411764705882355,6.882352941176471,0.9366391184573002,1.204896907216495,1.168384879725086,1.3171487603305785,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.25,3.4,2.1
Liverpool,Bolton,9.0,10.0,0.375,0.29411764705882354,0.25,0.4117647058823529,0.375,0.29411764705882354,7.625,7.823529411764706,1.0537190082644627,0.8762886597938144,1.204896907216495,1.4049586776859504,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.667,3.6,5.0
Man United,Everton,2.0,12.0,0.7647058823529411,0.29411764705882354,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.4117647058823529,7.117647058823529,5.588235294117647,1.6391184573002755,0.6572164948453608,0.48682703321878584,1.1415289256198347,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.25,5.5,10.0
Portsmouth,Tottenham,18.0,15.0,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.5294117647058824,0.5294117647058824,5.117647058823529,5.235294117647059,1.4049586776859504,0.5476804123711341,1.0953608247422681,1.1415289256198347,1.0,2.0,0.0,1.0,0.0,2.0,2.0,2.5,3.25,2.7
Aston Villa,Fulham,14.0,6.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.4117647058823529,0.35294117647058826,5.705882352941177,5.823529411764706,0.878099173553719,1.5335051546391754,0.7667525773195877,1.0537190082644627,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.2,3.25,3.2
Bolton,Leicester,10.0,17.0,0.29411764705882354,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.29411764705882354,0.5294117647058824,7.823529411764706,4.9411764705882355,0.7024793388429752,1.4239690721649485,0.5476804123711341,1.4049586776859504,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.8,3.4,4.5
Chelsea,Portsmouth,3.0,15.0,0.6666666666666666,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.5,6.277777777777778,5.277777777777778,1.4488636363636365,0.19607843137254902,0.7720588235294118,1.1363636363636365,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.25,5.5,11.0
Everton,Birmingham,14.0,8.0,0.2777777777777778,0.4117647058823529,0.2777777777777778,0.29411764705882354,0.4444444444444444,0.29411764705882354,5.611111111111111,4.0588235294117645,1.0606060606060608,0.8823529411764706,0.8823529411764706,0.5965909090909092,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.1,3.25,3.4
Man City,Liverpool,13.0,9.0,0.2777777777777778,0.4117647058823529,0.2777777777777778,0.23529411764705882,0.4444444444444444,0.35294117647058826,7.777777777777778,7.647058823529412,1.1079545454545456,1.2132352941176472,1.2132352941176472,0.5965909090909092,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.87,3.25,2.37
Middlesbrough,Man United,12.0,1.0,0.29411764705882354,0.7777777777777778,0.35294117647058826,0.05555555555555555,0.35294117647058826,0.16666666666666666,5.823529411764706,7.333333333333333,0.45454545454545453,1.4338235294117647,0.9803921568627452,0.5113636363636364,1.0,1.0,1.0,1.0,2.0,0.0,2.0,5.0,3.6,1.66
Newcastle,Blackburn,6.0,17.0,0.3333333333333333,0.2777777777777778,0.4444444444444444,0.16666666666666666,0.2222222222222222,0.5555555555555556,6.833333333333333,6.666666666666667,1.0606060606060608,1.1764705882352942,0.4901960784313726,1.0606060606060608,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.61,3.6,5.5
Tottenham,Charlton,18.0,5.0,0.2777777777777778,0.3888888888888889,0.16666666666666666,0.3333333333333333,0.5555555555555556,0.2777777777777778,5.111111111111111,5.5,1.0606060606060608,1.2745098039215685,1.2745098039215685,0.6060606060606061,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.3,3.25,3.0
Wolves,Leeds,20.0,19.0,0.11764705882352941,0.2222222222222222,0.29411764705882354,0.2777777777777778,0.5882352941176471,0.5,4.117647058823529,4.722222222222222,0.6818181818181819,0.8823529411764706,1.7647058823529411,1.8750000000000002,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.62,3.25,2.6
Southampton,Arsenal,7.0,2.0,0.3888888888888889,0.6666666666666666,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.0,6.944444444444445,6.777777777777778,0.8333333333333335,1.7647058823529411,0.5882352941176471,0.45454545454545453,1.0,2.0,2.0,0.0,2.0,1.0,2.0,4.5,3.6,1.72
Aston Villa,Portsmouth,10.0,15.0,0.3157894736842105,0.2777777777777778,0.3157894736842105,0.2222222222222222,0.3684210526315789,0.5,5.7368421052631575,5.277777777777778,0.9848484848484849,0.19607843137254902,0.6862745098039216,1.1363636363636365,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.66,3.4,5.5
Bolton,Man United,11.0,1.0,0.2631578947368421,0.7777777777777778,0.42105263157894735,0.05555555555555555,0.3157894736842105,0.16666666666666666,7.526315789473684,7.333333333333333,0.7575757575757577,1.4338235294117647,0.6862745098039216,0.5113636363636364,0.0,1.0,2.0,1.0,0.0,2.0,0.0,6.5,3.5,1.57
Chelsea,Liverpool,3.0,7.0,0.6842105263157895,0.3888888888888889,0.15789473684210525,0.2777777777777778,0.15789473684210525,0.3333333333333333,6.368421052631579,7.722222222222222,1.5297906602254427,1.2824506749740394,0.6905503634475597,0.6884057971014492,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.8,3.4,4.5
Everton,Arsenal,11.0,2.0,0.3157894736842105,0.6842105263157895,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.0,5.631578947368421,6.894736842105263,1.0326086956521738,1.6869158878504673,0.7990654205607477,0.4130434782608695,0.0,2.0,2.0,2.0,0.0,2.0,1.0,5.5,3.4,1.66
Man City,Charlton,13.0,4.0,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.3157894736842105,0.42105263157894735,0.2631578947368421,7.7894736842105265,5.631578947368421,1.1473429951690821,1.2429906542056075,1.2824506749740394,0.5507246376811594,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.3,3.25,3.0
